image_id,question,answer,path
71YHfFqIrcL,What is the cover's pattern?,Printed,5a/5af42dcb.jpg
71quWNU-6NL,What color is the frame?,Black,8e/8ec10030.jpg
71uyDy+jQcL,How many seats?,Two,a5/a5d976f7.jpg
81fGWLVepLL,What color are the lenses?,Orange,e9/e9748413.jpg
61EkbAMh5iL,What is the pattern of the case?,Solid,a5/a56be286.jpg
91OVHgaUiYL,What weight is listed for the pulses?,500g,05/0533e2e8.jpg
71EhwwozK+L,What brand created this case?,Solimo,e5/e5fb6500.jpg
81ff66tkAhL,What type of shoe is it?,Derby,0a/0aeefb29.jpg
81J1zEvsM5L,How tall is the bedframe in inches?,Five,6c/6ca74e2f.jpg
91-eovmEQYL,How many handles are shown?,Two,e8/e872ccc8.jpg
71tva2GJZLL,What is the product type?,Bread,44/44649c97.jpg
91xBgzoAscL,What brand are these flakes?,Wholefoods,d1/d1100d1c.jpg
81eaOY5YTRL,What is the bag's style?,Sling,d0/d08d6b86.jpg
71HO1KrhZQL,What is the brand of the product?,Solimo,71/71b31155.jpg
71h0RmNafHL,What heel is this?,Block,90/90762412.jpg
81G2LuypBqL,Is the belt made for women?,No,c2/c22ffff5.jpg
31Zt72dFE9L,What material is the bedding made of?,Cotton,f7/f77291eb.jpg
81XQiTQS1vL,Is the pattern solid?,Yes,47/470c743e.jpg
71xoCU9ZAyL,What material is the shade made of?,Fabric,67/677bac66.jpg
71TLb8zGfTL,What is the heel style?,Stiletto,53/536684f5.jpg
71K-uq49saL,How many cans are visible?,Three,0b/0b35a848.jpg
81eiryeFI9L,What is the main visible color?,Blue,f5/f56b8994.jpg
91I9DJjnl8L,What kind of crisps are shown?,Cocoa,c8/c8a69152.jpg
81qSXLVLemL,What is the item's color?,Multi-colored,9e/9ef3816a.jpg
71KHmXjJA2L,What kind of case is this?,Back,37/37637f0c.jpg
71IyFuHTqcL,What is the brand name?,Wickedly,77/77d10dc1.jpg
71sB8uZhrbL,What phrase is on the case?,Girlboss,cd/cdb0350c.jpg
81VvOxBzTQL,What is the phone model?,Moto,b3/b368a31a.jpg
81H32Dp0iSL,What kind of device is this product for?,Oppo,13/13470352.jpg
513sPOa65rL,What kind of container is shown?,Thermos,1a/1aca3479.jpg
71zrqGQkmWL,What year was this model released?,2018,d1/d19ea598.jpg
71YCfAYtjaL,What color is the background?,Pink,b8/b83d2b20.jpg
81diBLvLS4L,What brand phone is this cover designed for?,Lyf,e0/e0498f68.jpg
71uYMkssojL,How many items are included?,Two,cb/cb13e6b3.jpg
91W3uYc4S4L,What color is the sheet?,Gray,91/919e15c6.jpg
81mbB2XxDlL,What type of closure does the shoe have?,Buckle,0d/0d2ceab8.jpg
816IyfMkogL,What shape are the buns?,Round,94/94fa7352.jpg
91WyPYTvq3L,What color is the pillow on the bed?,Pink,dc/dcdd097e.jpg
71fw5GTUuZL,Is it categorized as apparel or footwear?,Footwear,be/be6de5d2.jpg
A1FX2hEV13L,How many cushions are visible?,Two,40/40752813.jpg
713uHRsRSNL,What security grade is certified?,Three,3c/3ce741f5.jpg
71qXvJLzyTL,What material are the cushion covers?,Velvet,87/87c11ce5.jpg
81B3dBq+UGL,What type of juice is it?,Prune,64/64a5e38e.jpg
610BlzUt-XL,What is the item's style?,Firm,83/83f1a483.jpg
81yrMWJl2pL,What animal is featured?,Kitty,ea/ea7fb007.jpg
51SjEViDj2L,What is the brand?,AmazonBasics,bd/bdca7f74.jpg
71mRLNMq6cL,What type of surface is the case?,Hard,6c/6c3c260f.jpg
718LNt1FHuL,What is the phone case brand?,Solimo,c5/c53fc171.jpg
61OnkGVhMWL,How long is the item?,Nine,35/3595924e.jpg
71KcETEQy8L,What shape is scattered on the case?,Hearts,6a/6a744f93.jpg
81y2+pVA4KL,What material is the case made of?,Silicone,fa/fafd04af.jpg
61+fi8eMTDL,What is the bottle cap color?,Black,e0/e04cabc0.jpg
71QGj5yzrDL,What are the pink things?,Flowers,4f/4fc832f0.jpg
61zAW2NCfOL,What material is the background?,Wood,a6/a6ead261.jpg
81Z43nj6IgL,Is this bag made of real leather?,Faux,a4/a4f63f84.jpg
71LPRu47E2L,What is printed on the back?,Flowers,6c/6ca884c7.jpg
71bNq0tHnCL,What color is this case?,Multicolor,7e/7e93e12b.jpg
81cm1vOsGML,Is the case under the Amazon brand?,Yes,95/95e15653.jpg
81WlqPZR6XL,What is the brand of the shoes?,Symactive,21/216a2c2c.jpg
61c2X+MkImL,What color is the bow?,Pink,ab/aba27cce.jpg
71iKfEfqZIL,What is the value of the item's height in inches?,3.5,f2/f279865f.jpg
81lS5wQWnKL,What material is the frame?,Wood,59/598d4f48.jpg
61HUWRLvlbL,What is a symbol on the hearts?,Flag,78/784085eb.jpg
71f509d4X5L,What is the device model the case is designed for?,Stylus,51/5123501e.jpg
61kO+fS4IrL,What type of product is this?,Eyewear,35/35b56e31.jpg
71FsC00pNML,What is the shoe's closure?,Zipper,58/58e7c9a3.jpg
61GvrGUzJhL,What is the item's main color?,Bronze,50/5032740c.jpg
71V0SvcgV6L,What colors are on the bottom?,Green,bd/bd1892b5.jpg
71SwOBcYmXL,What shape is seen repeatedly on the case?,Smile,4b/4b8ac09a.jpg
81c-cK9TfGL,What is the brand?,Solimo,b3/b309312e.jpg
71NXOpMbl8L,What brand is the product?,Solimo,f2/f2442b11.jpg
61C0vVq-+NL,What style wrap is it?,Buffalo,1a/1a98a4a5.jpg
81F0q-ugkML,What is the heel type?,Flats,32/32d6ee96.jpg
61HlrIGiyUL,What month is the stone's birthstone?,January,17/17b1bb94.jpg
51ucYcMmc2L,What shape are the squares on the bottle?,Diagonal,b6/b68ea7bb.jpg
81UCja1zJ1L,What is the handbag's color?,Pink,00/00aca637.jpg
71KksnL5OcL,How many ounces is the coffee?,Ten,4c/4c6561ac.jpg
718ZyJxEIwL,What material is the cover?,Plastic,bf/bfd641da.jpg
814N+u10oLL,What kind of heel is it?,Block,82/82501f28.jpg
71v1Ykb4LGL,What shape is in the center?,Star,bb/bbba8eb0.jpg
811EORq9BlL,What pattern does the sheet have?,Uni,d0/d030768a.jpg
81oAcejhCQL,What shape is the shoe's toe?,Round,0a/0aef5709.jpg
71gKDWYsh2L,What color is the phone case?,Multicolor,ee/ee0615ee.jpg
61r9T3tq6ZL,What keeps the pet warm?,Bodyheat,1f/1f9388d8.jpg
71rL-VdENwL,What type of product is it?,Case,0b/0b51530f.jpg
61BJMbVVeKL,How many cameras are visible?,Four,dd/dd83a537.jpg
91zw1IUKfdL,What color are the curtains?,Green,fe/fe602ceb.jpg
81flJ8RXPNL,Is the product organic?,Yes,40/40a882ba.jpg
71AaBqwsuHL,What kind of item is this?,Case,e4/e48d52d6.jpg
71OD3TeVtlL,Is there a warranty?,No,29/29ba26fc.jpg
81QevY9JX3L,What is the quantity listed on the container?,100,38/38e64220.jpg
81ToKtKwwsL,What brand is it?,Solimo,ba/ba29455f.jpg
71zOXCXhVEL,What type of cable is attached?,USB-C,b9/b9c63269.jpg
71Qh173Q3kL,What brand is this?,Solimo,2c/2c29fa87.jpg
71gFq26EyzL,What covers the dog?,Snow,5e/5ec98c72.jpg
71ydmyjJf-L,What stone is on either side?,Zirconia,8d/8de6a814.jpg
81PETcjvg+L,What is the item's weight unit?,Grams,8f/8f06972c.jpg
61OnkGVhMWL,What is the product's weight in pounds?,5.2,35/3595924e.jpg
81osOV2vaEL,What color are the boots?,Black,2b/2bddcd22.jpg
61QVvQ39ZoL,What color is the cover?,Multicolored,57/5799c24e.jpg
71PKrmwqXUL,What apparel accessory is pictured?,Tie,c7/c79546b9.jpg
71bVr5y6RDL,In what country was this made?,France,bb/bb8fe9d4.jpg
6132VgiSsbL,What type of product is this?,Case,9c/9cb311d8.jpg
71qu35cdnFL,What measurement appears on the bottle?,Quart,56/56c9523f.jpg
81uT0D63-bL,What is the model number?,TN570,b5/b5b5f353.jpg
71j1lAARQjL,What material is this made of?,Steel,76/760040cd.jpg
61gb7Mfs4fL,What is the brand?,Happy,b9/b9916a05.jpg
61v6kBn+9KL,What jewelry item is pictured?,Earring,f9/f90bcb67.jpg
71ruCaorN+L,What material is the chair upholstered in?,Textile,51/51f3427e.jpg
71wTQroVSSL,What year was this model made?,2019,e6/e6feac2a.jpg
81KEV3vCkCL,What kind of tree is depicted?,Silhouette,6a/6a5fb0a9.jpg
81nyHdf7B6L,What color are the shoes?,Brown,de/de54180a.jpg
71we592nuAL,What color is the sofa?,Brown,e0/e0f922fc.jpg
91BIGDDT3iL,What is next to the plant?,Cabinet,47/47265330.jpg
71-XcMusAPL,Which brand sells this case?,Solimo,f7/f7db3460.jpg
91h6P7jIRdL,What is the length in inches?,Seventy-two,01/01c3a56a.jpg
717K6Mj84JL,What is the brand of the case?,Solimo,64/64dddbdf.jpg
71Q7xYavETL,Is the background striped?,Yes,b0/b037429b.jpg
81K5ztlK-tL,What background color is mostly present?,Black,8f/8f47029d.jpg
61YQ9hUA6VL,What is the primary color?,White,f9/f9b28d9b.jpg
511oIVLYJOL,Is there a warranty included?,No,18/18180f1b.jpg
811sV3psHYL,What brand is this roller?,AmazonBasics,2f/2fedfe4c.jpg
71OvwgcOCVL,How many curtain panels shown?,Two,73/73170efc.jpg
81cB6ecfK5L,What color are the cushions?,Blue,f0/f025ef49.jpg
61c7KHh3IsL,What is the height of the box to the nearest whole number in inches?,Ten,6c/6c2bd926.jpg
61AeQFqXIXL,What length is this pan?,28cm,ca/ca8262b7.jpg
61Ij4dcftCL,What is the case material?,Plastic,60/6079ad45.jpg
61AeEzCDTSL,What phone is it compatible with?,InFocus,ea/ea92c158.jpg
71I1ofU2kbL,Are there flowers?,No,bb/bb1e9616.jpg
61LfuUhOF1L,What phrase is written on the case?,Sweet,e1/e15dfd5c.jpg
816y06roTnL,What room is this ottoman best for?,Living,c6/c683d944.jpg
71uKSnORV4L,What is the watch band's color?,Pink,b4/b4b7776d.jpg
61IRP3a9RWL,What number of mint lozenges are included?,Forty-eight,21/2118848d.jpg
71sfTsON-XL,Does it protect from surges?,Yes,01/01aaba7a.jpg
51VTmElXswL,What color is the bottle?,White,91/918d9f2d.jpg
71TPEo2wgrL,What is located at the top?,Camera,4b/4bca4106.jpg
61Y7ugGnSsL,What brand is this product?,Amazon,30/30d480da.jpg
618oDhvJWoL,What creatures are in the girl's dress?,Butterflies,2a/2a091fb1.jpg
71OGI3kxEFL,What material is the phone case made of?,Silicone,00/0005027b.jpg
711zPx+OtZL,Which phone is this cover made for?,iPhone,cd/cd0f0b38.jpg
71r0+r8+AmL,What pattern does the boot have?,Quilted,ca/cab9bbed.jpg
71mSF9XArnL,What shape are the decorations?,Hearts,1d/1d75e837.jpg
91cnOWgt7QL,What color are the sugar crystals?,White,d6/d65e9873.jpg
81TIYgJ4V4L,What pattern is featured on the slipper?,Camouflage,8d/8dd890d4.jpg
71V0SvcgV6L,How many cameras are visible?,Two,bd/bd1892b5.jpg
81hQf6Ag10L,What is the primary pattern?,Texture,f0/f0b5e019.jpg
61jUTaxYGkL,What fruit logo is visible?,Apple,d7/d7b82a1b.jpg
71inQwWCe4L,What material is the table made of?,Beech,4c/4c66ea1a.jpg
71n0MJWJMtL,What fruit is pictured?,Orange,59/599182d4.jpg
81UXViIjBHL,What material is it made of?,Silicone,d9/d9470dc0.jpg
71wBvvrxFcL,What is the case's material?,Silicon,84/84fdbc57.jpg
71FZ1-vHH0L,Is the backing described as hard?,Yes,e6/e63457e0.jpg
613p7wfpF5L,What is the main color of the case?,Multicolored,5b/5bd746b4.jpg
71IMLBcA--L,Which brand sells this cover?,Solimo,99/999c1c49.jpg
910Qmd0XjpL,What color is the sheet?,Blue,a4/a4781145.jpg
71Pg0UiVlpL,What are the wipes lightly fragranced with?,Fresh,b4/b487e058.jpg
71BE3b-7YyL,Which phone model is this case for?,Lenovo,56/56b7d3b3.jpg
61L-wEZ0AeL,What type of phone case is this?,Hard,7f/7f1651d1.jpg
71bW9jacP0L,What brand created this item?,Solimo,87/87641231.jpg
61z5mBZvsQL,What is the color of the phone case?,Multi-colored,a6/a6fd7a1b.jpg
71vBFKr0FSL,What brand is the case?,Solimo,fa/fab92445.jpg
71K5-ybn-CL,What brand is the case?,Solimo,a8/a83d0696.jpg
61XW+F5wmVL,What phone is the case for?,OnePlus,e5/e58e9a49.jpg
71wpjggZSdL,What kind of doors does this wardrobe have?,Two,3e/3ee3f616.jpg
81Yjv5IVs7L,What color is the cover?,Black,39/39ca37be.jpg
51ONF0S2ScL,What brand is this detergent?,AmazonBasics,52/5298ab7e.jpg
615nYBDC19L,What brand is the table?,Ravenna,6c/6c45b49e.jpg
51MGioSMGUL,What material is it made of?,Silk,0b/0b786b80.jpg
81BsB+vpnpL,What brand is this?,Solimo,95/9507e31a.jpg
71n-sYtbdoL,What colors are present?,Multi,2b/2bf6cc10.jpg
81Y0fPglZyL,What shape are the seats?,Square,2f/2f3b4634.jpg
71-vdLbjqoL,How many earrings are displayed?,Two,b7/b71d4114.jpg
7160cCcmPbL,What kind of object is this?,Case,08/08f403ff.jpg
81sIgoPi8HL,How do the shoes close?,Lace-Up,f4/f41d89bd.jpg
71yrIspW52L,What is the height of the dumbbell in inches?,3.3,c2/c2831c7b.jpg
912wpPtcJML,What is the brand name?,Ravenna,00/00ed8003.jpg
51fs-NRvvFL,What is the rod diameter in inches?,One,e6/e6aea7ac.jpg
71bnduiynBL,What is the phone case's material?,Plastic,d8/d899205e.jpg
81QzcXBAQJL,What is pictured on the phone case?,Bridge,02/02c81b6d.jpg
71kEkvoW1IL,What color is the boot?,Grey,af/afd88005.jpg
71JAmhLAi8L,What shape is the tabletop?,Round,59/59498aa8.jpg
A1W38fNkT4L,What shape is the rug?,Rectangular,bc/bc1e177a.jpg
716P+jzdSHL,What is the primary color?,Pink,04/04f38d10.jpg
71Jjml1EozL,What color is the rose?,Pink,8b/8bb9674d.jpg
51RqSpzd1RL,What type of footwear is this?,Sandal,4e/4e1a76b2.jpg
61GjLnk3bdL,What is the bulb's shape?,A19,41/41e36527.jpg
81nHN0lIKcL,What color is it?,Multicolored,31/31512773.jpg
51mrzBFwbhL,What's the volume of the milk in gallons?,Half,56/56143d1a.jpg
81XbNvY+U8L,What are the laces color?,White,fc/fc65d5f3.jpg
711CcZr9JHL,What is the name of the brand?,365,e7/e7f8545f.jpg
61Qj0azMsUL,What color is predominant?,Black,f7/f7998674.jpg
71ushVfhGFL,What type of soles are on the shoe?,Rubber,e3/e30ea292.jpg
B1QKVPEFO6S,What is the weight in pounds?,Pointone,76/76645442.jpg
81bFFYNyl8L,What shape is the headboard's top?,Arched,5f/5f5feeeb.jpg
71eHIAW0t9L,What is the brand?,Solimo,df/df2d90d7.jpg
81i61TNRgEL,Is there a design on the cover?,Yes,d5/d5798a21.jpg
81p-TEV9FPL,What animal is pictured?,Tiger,7f/7f8aebf9.jpg
818FHr2L4XL,What is the shoe's closure style?,Slip-on,63/63e98642.jpg
61qneeA5zAL,What time is displayed on the phone's screen?,Eight,43/4346b2fa.jpg
71nV6i-p0vL,What brand is the case?,Solimo,99/9987b641.jpg
61FATNlmpjL,What color is the phone case?,Multicolor,23/2387074b.jpg
71lmABcMIpL,What is the brand?,Solimo,e1/e1f63779.jpg
71wEeh7RzOL,What year was this model made?,2017,ec/ecc465c2.jpg
71FHbQge-xL,What is the case's material?,Plastic,1c/1c3d3298.jpg
61iALfbXMYL,What shape is on it?,Heart,05/0501b952.jpg
71px7Vofh7L,How many centimeters wide is the canvas?,Forty,36/36dcd94f.jpg
61Ce3SBXu0L,What is the main color?,Multicolored,6c/6c111512.jpg
61ycRXp5FfL,What color is the Amazon logo?,Blue,59/595eed91.jpg
71KgQHNkjyL,Are the stones clear?,Yes,7f/7f641485.jpg
61pgW2Sov9L,What paper brand is visible?,AmazonBasics,35/35b4678b.jpg
71obmuHMu5L,What finish is the towel holder?,Brushed,83/839942a8.jpg
71np203qFjL,What kind of phone does this fit?,Panasonic,22/229a5192.jpg
81oUuvmV5qL,What is the main color?,Cherry,62/626665f1.jpg
71qgngRQ7HL,How many people are depicted?,Two,90/906a71fd.jpg
71T9Y5SgvKL,What color is the dog?,White,35/35c9a53b.jpg
71psNlOY52L,What time of day does the image depict?,Sunset,18/18ef6c67.jpg
71WdKJo4CTL,What is the case's design?,Hanging,62/6284cd08.jpg
81d9Jgl3FAL,What is the design technique of this mobile cover?,Printed,22/22c0b654.jpg
71Zs7hKGCRL,What brand made this case?,Solimo,51/51c8c34d.jpg
81QDEiCREyL,How many dimensions does it have?,Three,6c/6cf10421.jpg
71sK7CRlNjL,Are these studs or clip-ons?,Studs,50/5040c64e.jpg
81u0Av5UIeL,What number of capsules are inside the container?,120,9e/9e35fce2.jpg
61zb5v4TBCL,What type of product is this?,Case,2f/2f08f974.jpg
81FYUu7iLJL,What is the item's color?,Multi-colored,83/8360d932.jpg
615StiOMNgL,How many screws are present?,Twelve,fa/fa81fec9.jpg
71RdHXslPqL,What is the cover's material?,Plastic,9d/9db58450.jpg
71H87NvXElL,What device is this case compatible with?,Z2,f5/f54ca8c2.jpg
81p8SkpTUML,What are the legs made of?,Metal,e0/e052eadc.jpg
712WUcfXi3L,What color is the ocean background?,Blue,f7/f7790e47.jpg
81azQGjL4LL,What is the frame made of?,Aluminum,8b/8b8998ab.jpg
51CE2sed6fL,What color is the bottle's cap?,Black,f2/f25f8a1f.jpg
71ccXYnr8nL,What is the case's texture?,Panda,8f/8fefd688.jpg
716gbDlFWGL,What number is printed on the gloves?,Seven,e4/e4e8accc.jpg
817xWM6F-mL,What country is this a product of?,Thailand,5d/5d76521f.jpg
61U4oPw641L,What phone model is this for?,Redmi,54/542ee23e.jpg
61C913WIdZL,Is the case soft?,Yes,33/33275763.jpg
71XxEwKOAkL,Which phone is this case for?,Oppo,92/92804007.jpg
714ZNYT+t-L,What is the maximum height (in inches)?,Sixty-three,c9/c9750190.jpg
81EGGDtCsmL,What is the jewelry's main color?,Blue,78/780654af.jpg
81Jh7stp4DL,What material is the case made of?,Silicone,73/731d82d8.jpg
61OnkGVhMWL,What is the brand name shown?,Amazonbasics,35/3595924e.jpg
815yDJEXsiL,What shape are these bulbs?,Candelabra,79/795ec7d8.jpg
71U-hUmgFVL,What is the phone case compatible with?,Comio,03/03478710.jpg
71MlhFd1SDL,What are these objects?,Bottles,54/549cdfae.jpg
A1fJzpCVa0L,What is the brand name?,Ravenna,0b/0bf4aa16.jpg
71I1ofU2kbL,What is the dominant background color?,Black,bb/bb1e9616.jpg
71eS6b3XtDL,What type of jewelry?,Earrings,2f/2fda027e.jpg
61U7JqCmWJL,What year was this model released?,2017,1b/1bd2c2d5.jpg
81YT1SkumYL,What kind of nuts are being sold?,Almonds,8f/8f1dcf10.jpg
817QogpskCL,What phone is the case compatible with?,Samsung,be/be0e74b7.jpg
61KUXeHJ55L,What shape is the main stone?,Square,e4/e4559042.jpg
71awAuwueYL,What color is the sheet?,Grey,6f/6ffe463d.jpg
51TACPHFKsL,How are the bags tied closed?,Drawstring,b3/b32d5a3d.jpg
71eVg5b0L8L,What animal is patterned on the case?,Rabbit,c1/c199e223.jpg
71BqxxCmFmL,What year was the shoe released?,2017,cd/cd475893.jpg
71zXXJW1RuL,What is the standardized color of the product?,Multi-colored,b0/b0d4b46b.jpg
91WdMgozzbL,What is the width in inches?,Ninety-two,94/94745691.jpg
71KUVig0YqL,What color are the straps?,Blue,ff/ff7b7239.jpg
71HlzqdbqwL,What is the brand name?,Solimo,a3/a353884a.jpg
71lmABcMIpL,What type of case is it?,Hard,e1/e1f63779.jpg
71Ql9QlDFKL,What phone is this case for?,Samsung,35/35a7845b.jpg
417SAOX6nDL,What is the switch's color?,Red,bb/bb1a47ce.jpg
71Bnr0fCfzL,What is the paper shred style?,Crosscut,6b/6b22823b.jpg
61KSVXYXIDL,What color are the shoes?,Black,10/105ddb4a.jpg
61RCuz03JWL,What is the product type?,Component,64/64fadfbc.jpg
71XaVUs3p5L,What color are the shoes?,Brown,b0/b0f9ab5b.jpg
814Z4SFnUTL,How many forks are shown?,Four,20/20cc40bc.jpg
811G-ppsl6L,How many years of warranty?,Three,fe/fe3a359e.jpg
71qWcZrTMXL,What is the phone case's brand?,Solimo,03/030f14e4.jpg
A1JAEjfWUWL,What is the bag's primary color?,Purple,ac/ac26add5.jpg
91OVoVg0gBL,What's the pattern of the rug?,Medallion,bf/bf6a9540.jpg
71AUPAbhfpL,What kind of insect is featured?,Butterfly,fa/faa1fdb0.jpg
51rRomt9GvL,What brand is the cat tree?,AmazonBasics,cb/cb156fcb.jpg
71cXOVmoqVL,What is the design about?,Couple,47/4771834e.jpg
81SOIVlR-0L,Are these peanuts roasted or fried?,Roasted,4e/4e9fb631.jpg
81ThSJYdR6L,What shape are the insets?,Square,db/db70ccd2.jpg
61AdVFC26xL,What brand is it?,Solimo,b9/b978496b.jpg
51Vei4EHzBL,What is the height in inches?,23.5,0c/0ce137d2.jpg
81FhbBwKLaL,How many rolls are there?,Six,69/69b4974a.jpg
71v32K365HL,What is the clasp type?,Leverback,75/75160ced.jpg
A1SkEZZFKtL,What shape is the rug?,Rectangular,3d/3d172f30.jpg
61ycLAOpZLL,What material is the case made of?,Silicon,1a/1ac8d1df.jpg
71V2fDRsrrL,What word is displayed on the case?,Love,c5/c5f141a3.jpg
51WpEMZ8NdL,What shape are the patterns?,Triangles,24/247a27a9.jpg
91UwtqMLgjL,What brand is this?,Solimo,e5/e5e90a6b.jpg
61I2yOvKlXL,What is the main color of the dream catcher's hoop?,Pink,3c/3c890bfe.jpg
71Mgf7HvmkL,What color are the slippers?,Gold,0a/0a4f0a45.jpg
91f9PT5VD+L,What accent color does the backpack have?,Green,4b/4b098782.jpg
81La339MCYL,What kind of case is it?,Hard,80/807354dc.jpg
91VJs7PpQmL,What color is the sofa?,Blue,66/6608dcfe.jpg
41P4GiPWidL,What game console does it work with?,Xbox,5f/5ff6a90b.jpg
719YXeVTpAL,Is it leather?,Yes,76/765c5494.jpg
91B6LXe+BfL,What kind of foam is in the insole?,Memory,6c/6cc021f1.jpg
71aQ46-MapL,What color is the waste basket?,Grey,07/072e3a48.jpg
510Eb5QXAyL,What is the brand name?,Movian,f5/f50ae42d.jpg
61OnkGVhMWL,What's the brand's name?,AmazonBasics,35/3595924e.jpg
81J5jn5v-AL,What is it?,Clipboard,a2/a2f7d6a8.jpg
61OnkGVhMWL,What's the brand shown?,AmazonBasics,35/3595924e.jpg
71nkhwQtc6L,What is the color of the chair?,Black,98/984c8b18.jpg
91OLf83ndqL,What is the brand of these puzzle mats?,AmazonBasics,99/996af1cb.jpg
619T404X2WL,What is the color of the wardrobe?,White,3f/3f16c92e.jpg
71SHw2ZmjUL,What is the product type?,Fixture,47/4725939d.jpg
61brA1PWKhL,What material is the cover?,Plastic,3d/3dfc9642.jpg
616IJ6FCZCL,What is the main color of this shoe?,Navy,46/466766a6.jpg
71IjJPTsr0L,How many people are shown on the case?,Two,d8/d8d34d81.jpg
A11tNiF6IgL,What's next to the sofa?,Plant,cb/cbc47d7c.jpg
71ruCaorN+L,What is the style of the chair?,Low-back,51/51f3427e.jpg
81GYyO3uRZL,What instrument is pictured?,Guitar,79/79de119f.jpg
71i599MmQJL,What is the case material?,Silicone,0d/0da63c31.jpg
81sdH93UfyL,What is the case's product type?,Case,77/77294784.jpg
91G9SG7IioL,What material is the sofa made of?,Velvet,eb/ebc476f6.jpg
81h4IkZVLTL,What part of the body is the item intended to protect?,Ears,e8/e83bd2e8.jpg
71J-rDlUckL,What material is the outer shoe made of?,PU,8a/8a0a4db4.jpg
81ZQwbeiPuL,What phone is this case for?,OnePlus,1d/1d0c6ee7.jpg
716YFDxmWIL,What is the product type?,Case,26/26f9e25c.jpg
91EH8wtVRpL,What type of product is it?,Bedding,cd/cd783952.jpg
61RiebXKMjL,What is the table's height in inches?,Forty-two,20/20f3fe51.jpg
81iQ15TK9AL,Is there any stated warranty?,No,7b/7b4964f3.jpg
